"CTgene","predicted.celltype.l2","orig.ident","n"
"IGHV3-23.NA.IGHJ4.IGHM_IGKV2D-40.IGKJ5.IGKC","B naive","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","CD4 Proliferating","P1042CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","NK Proliferating","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1043HIV",2
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1043MED",2
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-15.IGKJ5.IGKC","B intermediate","P1042MED",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","CD4 TCM","P1043HIV",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3-20.IGKJ5.IGKC","Plasmablast","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV3D-20.IGKJ5.IGKC","B intermediate","P1042MED",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","Plasmablast","JLKCD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV4-1.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-23.NA.IGHJ4.IGHM_IGKV6-21.IGKJ5.IGKC","B naive","P1042HIV",1
"IGHV3-23.NA.IGHJ4.IGHM_IGLV2-11.IGLJ7.IGLC3","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ4.IGHM_IGLV3-1.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","B intermediate","JLKCD3",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","B intermediate","P1042HIV",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",3
"IGHV3-23.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",3
"IGHV3-23.NA.IGHJ4.IGHM_NA","B memory","P1043CD3",2
"IGHV3-23.NA.IGHJ4.IGHM_NA","B naive","JLKCD3",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","B naive","JLKMED",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","B naive","P1042MED",2
"IGHV3-23.NA.IGHJ4.IGHM_NA","B naive","P1043CD3",2
"IGHV3-23.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",6
"IGHV3-23.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV3-23.NA.IGHJ4.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV3-23.NA.IGHJ5.IGHG1_IGKV1D-39.IGKJ3.IGKC","B memory","JLKMED",1
"IGHV3-23.NA.IGHJ5.IGHM_IGKV1-16.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV3-23.NA.IGHJ5.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV3-23.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ1.IGKC","CD4 TCM","JLKCD3",1
"IGHV3-23.NA.IGHJ5.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1042HIV",1
"IGHV3-23.NA.IGHJ5.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV3-23.NA.IGHJ5.IGHM_NA","B intermediate","JLKMED",1
"IGHV3-23.NA.IGHJ5.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-23.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV3-23.NA.IGHJ6.IGHD_IGKV3-15.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHD_IGKV3-15.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-23.NA.IGHJ6.IGHG1_NA","B memory","JLKMED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV1-33.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV2D-28.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV2D-29.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-11.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-11.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-15.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","CD4 TCM","JLKCD3",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV4-1.IGKJ5.IGKC","B intermediate","JLKMED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGKV5-2.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGLV1-40.IGLJ7.IGLC2","B intermediate","P1043MED",1
"IGHV3-23.NA.IGHJ6.IGHM_IGLV1-47.IGLJ7.IGLC1","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ6.IGHM_IGLV2-14.IGLJ7.IGLC1","B intermediate","P1043HIV",1
"IGHV3-23.NA.IGHJ6.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-23.NA.IGHJ6.IGHM_NA","B naive","JLKMED",1
"IGHV3-23.NA.IGHJ6.IGHM_NA","B naive","P1042HIV",1
"IGHV3-23.NA.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV3-30.IGHD1-20.IGHJ4.IGHM_IGKV4-1.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV3-30.IGHD2-15.IGHJ3.IGHM_IGKV1-9.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV3-30.IGHD2-15.IGHJ4.IGHM_NA","B memory","JLKCD3",1
"IGHV3-30.IGHD2-2.IGHJ4.IGHM_IGKV3-11.IGKJ3.IGKC","B naive","P1043HIV",1
"IGHV3-30.IGHD2-2.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-30.IGHD2-21.IGHJ4.IGHM_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-30.IGHD3-22.IGHJ4.IGHM_IGKV3D-20.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-30.IGHD3-22.IGHJ6.IGHG1_IGKV1-16.IGKJ4.IGKC","B intermediate","JLKMED",1
"IGHV3-30.IGHD3-3.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-30.IGHD3-3.IGHJ6.IGHM_NA","B naive","P1042HIV",1
"IGHV3-30.IGHD3-9.IGHJ4.IGHM_IGKV1D-16.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV3-30.IGHD4-17.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV3-30.IGHD4-17.IGHJ4.IGHM_IGLV1-47.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV3-30.NA.IGHJ1.IGHM_NA","B naive","P1042HIV",1
"IGHV3-30.NA.IGHJ2.IGHM_NA","B intermediate","P1042HIV",1
"IGHV3-30.NA.IGHJ3.IGHG1_NA","B intermediate","JLKMED",1
"IGHV3-30.NA.IGHJ3.IGHM_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV3-30.NA.IGHJ3.IGHM_NA","B intermediate","P1042HIV",1
"IGHV3-30.NA.IGHJ3.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV3-30.NA.IGHJ4.IGHG2_IGKV1-27.IGKJ4.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV1-12.IGKJ3.IGKC","CD4 TCM","JLKCD3",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV1-16.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV1-16.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV1-33.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV1D-8.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV3-11.IGKJ5.IGKC","B intermediate","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV3-15.IGKJ5.IGKC","B naive","P1042HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV4-1.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGKV4-1.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGLV2-11.IGLJ7.IGLC1","B intermediate","P1042HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGLV2-23.IGLJ7.IGLC1","B naive","P1042HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_IGLV3-21.IGLJ7.IGLC3","B intermediate","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_NA","B naive","P1042MED",1
"IGHV3-30.NA.IGHJ4.IGHM_NA","B naive","P1043CD3",1
"IGHV3-30.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-30.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV3-30.NA.IGHJ4.IGHM_NA","CD4 TCM","P1043HIV",1
"IGHV3-30.NA.IGHJ5.IGHM_IGKV3-11.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV3-30.NA.IGHJ5.IGHM_IGKV4-1.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV3-30.NA.IGHJ5.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-30.NA.IGHJ5.IGHM_NA","B naive","JLKMED",1
"IGHV3-30.NA.IGHJ5.IGHM_NA","B naive","P1042HIV",1
"IGHV3-30.NA.IGHJ6.IGHG1_IGKV3-15.IGKJ1.IGKC","CD4 TCM","JLKCD3",1
"IGHV3-30.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV3-30.NA.IGHJ6.IGHM_IGKV1D-17.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV3-30.NA.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-30.NA.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV3-30.NA.IGHJ6.IGHM_IGKV3-20.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV3-30.NA.IGHJ6.IGHM_IGLV2-11.IGLJ7.IGLC1","B intermediate","P1043HIV",1
"IGHV3-30.NA.IGHJ6.IGHM_IGLV2-14.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV3-30.NA.IGHJ6.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1042HIV",1
"IGHV3-30.NA.IGHJ6.IGHM_NA","B intermediate","JLKMED",1
"IGHV3-30.NA.IGHJ6.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-30.NA.IGHJ6.IGHM_NA","B naive","P1043MED",2
"IGHV3-33.IGHD1-26.IGHJ5.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1043MED",1
"IGHV3-33.IGHD2-2.IGHJ3.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-33.IGHD2-2.IGHJ4.IGHM_IGKV1-16.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV3-33.IGHD2-2.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV3-33.IGHD2-8.IGHJ6.IGHM_NA","B naive","JLKMED",1
"IGHV3-33.IGHD3-10.IGHJ3.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV3-33.IGHD3-10.IGHJ4.IGHM_IGKV1D-39.IGKJ3.IGKC","Plasmablast","P1043CD3",1
"IGHV3-33.IGHD3-10.IGHJ4.IGHM_IGKV2D-29.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.IGHD3-10.IGHJ4.IGHM_IGKV4-1.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-33.IGHD3-10.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-33.IGHD3-10.IGHJ4.IGHM_NA","B memory","P1043CD3",1
"IGHV3-33.IGHD3-10.IGHJ6.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV3-33.IGHD3-22.IGHJ4.IGHM_IGKV1-16.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV3-33.IGHD3-22.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV3-33.IGHD3-22.IGHJ4.IGHM_IGKV1D-8.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV3-33.IGHD3-22.IGHJ5.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV3-33.IGHD3-3.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV3-33.IGHD3-3.IGHJ4.IGHD_NA","CD4 TCM","P1043CD3",1
"IGHV3-33.IGHD3-3.IGHJ4.IGHM_IGKV1-12.IGKJ5.IGKC","Plasmablast","P1043CD3",1
"IGHV3-33.IGHD3-3.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-33.IGHD3-3.IGHJ4.IGHM_IGKV3-11.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV3-33.IGHD3-3.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV3-33.IGHD3-3.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV3-33.IGHD3-3.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.IGHD3-9.IGHJ6.IGHM_IGKV1-8.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-33.IGHD3-9.IGHJ6.IGHM_IGKV2D-29.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-33.IGHD4-17.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-33.IGHD4-23.IGHJ4.IGHM_NA","B naive","P1042MED",1
"IGHV3-33.IGHD5-18.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-33.IGHD5-24.IGHJ3.IGHM_IGKV1-27.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-33.IGHD6-13.IGHJ4.IGHM_IGKV1-8.IGKJ3.IGKC","B naive","P1043HIV",1
"IGHV3-33.IGHD6-13.IGHJ6.IGHM_IGKV1-8.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.IGHD6-19.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-33.IGHD6-19.IGHJ6.IGHG1_NA","B memory","P1043MED",1
"IGHV3-33.IGHD6-6.IGHJ3.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-33.IGHD6-6.IGHJ4.IGHM_NA","B naive","P1043CD3",1
"IGHV3-33.IGHD6-6.IGHJ6.IGHM_NA","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ1.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ1.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV3-33.NA.IGHJ1.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ2.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ2.IGHM_NA","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ2.IGHM_NA","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ3.IGHA1_NA","Plasmablast","P1043CD3",1
"IGHV3-33.NA.IGHJ3.IGHM_IGKV1-5.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV3-33.NA.IGHJ3.IGHM_IGLV2-14.IGLJ7.IGLC2","B memory","JLKCD3",1
"IGHV3-33.NA.IGHJ3.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ3.IGHM_NA","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ4.IGHA1_IGKV1-17.IGKJ5.IGKC","Plasmablast","JLKCD3",1
"IGHV3-33.NA.IGHJ4.IGHA1_IGKV1-5.IGKJ1.IGKC","B memory","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHA1_IGKV3-15.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHD_IGKV2D-28.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHG1_IGKV1-17.IGKJ5.IGKC","Plasmablast","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHG1_IGKV1-5.IGKJ2.IGKC","CD8 TEM","JLKCD3",1
"IGHV3-33.NA.IGHJ4.IGHG2_IGKV1-12.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHG3_NA","B intermediate","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1-12.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1-27.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1-9.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV2-24.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","CD4 Proliferating","JLKCD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-11.IGKJ5.IGKC","B naive","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-15.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV3-20.IGKJ3.IGKC","B intermediate","JLKCD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV4-1.IGKJ2.IGKC","B intermediate","P1042CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV4-1.IGKJ3.IGKC","CD8 Proliferating","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV5-2.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGKV6D-21.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV3-33.NA.IGHJ4.IGHM_IGLV2-14.IGLJ7.IGLC1","B memory","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","B intermediate","JLKCD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","B intermediate","JLKMED",4
"IGHV3-33.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","B memory","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","B naive","P1043CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",3
"IGHV3-33.NA.IGHJ4.IGHM_NA","B naive","P1043MED",2
"IGHV3-33.NA.IGHJ4.IGHM_NA","CD4 TCM","P1042CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV3-33.NA.IGHJ4.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV3-33.NA.IGHJ5.IGHM_IGKV1-5.IGKJ3.IGKC","B naive","JLKMED",1
"IGHV3-33.NA.IGHJ5.IGHM_IGKV1-5.IGKJ4.IGKC","B intermediate","P1043MED",1
"IGHV3-33.NA.IGHJ5.IGHM_IGKV3-20.IGKJ5.IGKC","CD4 TCM","JLKCD3",1
"IGHV3-33.NA.IGHJ5.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-33.NA.IGHJ5.IGHM_NA","B intermediate","JLKCD3",1
"IGHV3-33.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",2
"IGHV3-33.NA.IGHJ6.IGHD_IGLV2-23.IGLJ7.IGLC1","B intermediate","P1042MED",1
"IGHV3-33.NA.IGHJ6.IGHG1_NA","B intermediate","P1043HIV",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1-17.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1-33.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1-6.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ3.IGKC","B intermediate","P1043HIV",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ5.IGKC","B memory","P1043CD3",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV1D-8.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV2-30.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV2D-29.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV3-33.NA.IGHJ6.IGHM_IGKV4-1.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-33.NA.IGHJ6.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV3-33.NA.IGHJ6.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-33.NA.IGHJ6.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-33.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",2
"IGHV3-33.NA.IGHJ6.NA_IGKV1D-39.IGKJ1.IGKC","B memory","JLKCD3",1
"IGHV3-43.IGHD2-15.IGHJ3.IGHM_IGKV1-9.IGKJ5.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-43.IGHD2-2.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV3-43.IGHD3-10.IGHJ2.IGHM_IGKV1D-39.IGKJ1.IGKC","Plasmablast","P1043HIV",1
"IGHV3-43.IGHD3-10.IGHJ4.IGHM_IGKV2D-28.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV3-43.IGHD3-10.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-43.IGHD3-10.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-43.IGHD3-16.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-43.IGHD3-22.IGHJ3.IGHM_IGKV3-11.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-43.IGHD3-22.IGHJ3.IGHM_NA","B naive","P1042HIV",1
"IGHV3-43.IGHD3-22.IGHJ3.IGHM_NA","B naive","P1043HIV",1
